A_SP_rating,A_SP_offense,A_SP_defense,A_SP_special,A_ESPN_offense,A_ESPN_defense,A_ESPN_special,A_ESPN_rating,B_SP_rating,B_SP_offense,B_SP_defense,B_SP_special,B_ESPN_offense,B_ESPN_defense,B_ESPN_special,B_ESPN_rating,outcome
12.6,27.8,17.5,2.3,43.3,68.6,65.1,61.1,0.8,33.5,34.0,1.3,62.4,34.1,52.6,48.6,1
12.6,27.8,17.5,2.3,43.3,68.6,65.1,61.1,10.3,29.0,18.9,0.2,51.4,66.3,69.5,65.5,0
12.6,27.8,17.5,2.3,43.3,68.6,65.1,61.1,-6.7,22.7,29.5,0.2,27.4,43.0,38.1,30.4,1
12.6,27.8,17.5,2.3,43.3,68.6,65.1,61.1,-11.0,25.1,35.6,-0.5,36.3,27.4,39.7,26.2,1
12.6,27.8,17.5,2.3,43.3,68.6,65.1,61.1,10.3,37.7,28.3,0.8,54.6,53.3,55.6,56.1,0
12.6,27.8,17.5,2.3,43.3,68.6,65.1,61.1,2.9,27.9,23.5,-1.5,55.2,63.7,50.1,61.7,1
12.6,27.8,17.5,2.3,43.3,68.6,65.1,61.1,16.1,30.5,14.8,0.5,63.8,85.5,45.5,79.3,0
16.1,30.5,14.8,0.5,63.8,85.5,45.5,79.3,-5.6,22.3,28.2,0.3,37.8,27.2,51.0,28.2,1
16.1,30.5,14.8,0.5,63.8,85.5,45.5,79.3,-12.1,17.3,26.7,-2.7,25.0,48.7,19.6,28.1,1
16.1,30.5,14.8,0.5,63.8,85.5,45.5,79.3,7.4,31.0,24.1,0.4,52.4,41.7,50.6,46.6,1
16.1,30.5,14.8,0.5,63.8,85.5,45.5,79.3,10.3,29.0,18.9,0.2,51.4,66.3,69.5,65.5,1
16.1,30.5,14.8,0.5,63.8,85.5,45.5,79.3,10.3,37.7,28.3,0.8,54.6,53.3,55.6,56.1,1
16.1,30.5,14.8,0.5,63.8,85.5,45.5,79.3,2.9,27.9,23.5,-1.5,55.2,63.7,50.1,61.7,1
16.1,30.5,14.8,0.5,63.8,85.5,45.5,79.3,-6.7,22.7,29.5,0.2,27.4,43.0,38.1,30.4,1
16.1,30.5,14.8,0.5,63.8,85.5,45.5,79.3,-11.0,25.1,35.6,-0.5,36.3,27.4,39.7,26.2,1
10.3,29.0,18.9,0.2,51.4,66.3,69.5,65.5,0.7,27.0,28.5,2.2,55.2,36.1,68.9,47.8,1
10.3,29.0,18.9,0.2,51.4,66.3,69.5,65.5,2.9,27.9,23.5,-1.5,55.2,63.7,50.1,61.7,0
10.3,29.0,18.9,0.2,51.4,66.3,69.5,65.5,-11.0,25.1,35.6,-0.5,36.3,27.4,39.7,26.2,1
10.3,29.0,18.9,0.2,51.4,66.3,69.5,65.5,-6.7,22.7,29.5,0.2,27.4,43.0,38.1,30.4,1
10.3,29.0,18.9,0.2,51.4,66.3,69.5,65.5,10.3,37.7,28.3,0.8,54.6,53.3,55.6,56.1,1
-6.7,22.7,29.5,0.2,27.4,43.0,38.1,30.4,10.3,37.7,28.3,0.8,54.6,53.3,55.6,56.1,0
-6.7,22.7,29.5,0.2,27.4,43.0,38.1,30.4,-11.0,25.1,35.6,-0.5,36.3,27.4,39.7,26.2,0
-6.7,22.7,29.5,0.2,27.4,43.0,38.1,30.4,7.4,31.0,24.1,0.4,52.4,41.7,50.6,46.6,1
-6.7,22.7,29.5,0.2,27.4,43.0,38.1,30.4,2.9,27.9,23.5,-1.5,55.2,63.7,50.1,61.7,0
-11.0,25.1,35.6,-0.5,36.3,27.4,39.7,26.2,-3.6,24.5,27.3,-0.8,30.4,48.9,46.2,36.8,0
-11.0,25.1,35.6,-0.5,36.3,27.4,39.7,26.2,-13.0,26.2,37.9,-1.3,41.9,23.6,48.2,27.7,1
-11.0,25.1,35.6,-0.5,36.3,27.4,39.7,26.2,10.3,37.7,28.3,0.8,54.6,53.3,55.6,56.1,0
-11.0,25.1,35.6,-0.5,36.3,27.4,39.7,26.2,2.9,27.9,23.5,-1.5,55.2,63.7,50.1,61.7,0
10.3,37.7,28.3,0.8,54.6,53.3,55.6,56.1,-16.9,16.4,33.9,0.5,14.9,37.8,52.4,20.7,1
10.3,37.7,28.3,0.8,54.6,53.3,55.6,56.1,-6.9,30.4,37.5,0.1,53.2,49.3,40.4,49.4,1
10.3,37.7,28.3,0.8,54.6,53.3,55.6,56.1,6.1,42.5,36.1,-0.4,73.9,30.5,39.9,50.1,1
10.3,37.7,28.3,0.8,54.6,53.3,55.6,56.1,2.9,27.9,23.5,-1.5,55.2,63.7,50.1,61.7,1
2.9,27.9,23.5,-1.5,55.2,63.7,50.1,61.7,7.4,31.0,24.1,0.4,52.4,41.7,50.6,46.6,1
6.1,42.5,36.1,-0.4,73.9,30.5,39.9,50.1,6.3,29.3,21.7,-1.3,61.3,82.2,33.3,73.6,0
6.1,42.5,36.1,-0.4,73.9,30.5,39.9,50.1,6.2,36.2,27.8,-2.2,67.9,55.7,53.1,65.8,0
6.1,42.5,36.1,-0.4,73.9,30.5,39.9,50.1,26.7,40.2,13.9,0.4,81.6,85.4,56.6,89.3,0
6.1,42.5,36.1,-0.4,73.9,30.5,39.9,50.1,2.4,38.4,36.3,0.3,69.1,26.3,51.8,48.2,0
6.1,42.5,36.1,-0.4,73.9,30.5,39.9,50.1,-3.0,32.2,37.6,2.5,37.0,43.4,62.4,40.9,1
6.1,42.5,36.1,-0.4,73.9,30.5,39.9,50.1,23.6,39.2,17.1,1.5,78.1,68.5,64.2,80.6,0
6.1,42.5,36.1,-0.4,73.9,30.5,39.9,50.1,16.4,31.2,17.5,2.7,54.4,77.2,79.5,76.1,0
6.1,42.5,36.1,-0.4,73.9,30.5,39.9,50.1,10.9,32.5,23.6,2.0,48.7,66.9,73.3,64.1,1
6.1,42.5,36.1,-0.4,73.9,30.5,39.9,50.1,-4.6,26.1,30.0,-0.7,40.3,52.8,45.9,45.3,0
-4.6,26.1,30.0,-0.7,40.3,52.8,45.9,45.3,11.5,36.7,25.0,-0.2,69.4,66.5,33.4,68.9,0
-4.6,26.1,30.0,-0.7,40.3,52.8,45.9,45.3,6.3,29.3,21.7,-1.3,61.3,82.2,33.3,73.6,0
-4.6,26.1,30.0,-0.7,40.3,52.8,45.9,45.3,2.4,38.4,36.3,0.3,69.1,26.3,51.8,48.2,1
-4.6,26.1,30.0,-0.7,40.3,52.8,45.9,45.3,10.9,32.5,23.6,2.0,48.7,66.9,73.3,64.1,0
-4.6,26.1,30.0,-0.7,40.3,52.8,45.9,45.3,26.7,40.2,13.9,0.4,81.6,85.4,56.6,89.3,0
-4.6,26.1,30.0,-0.7,40.3,52.8,45.9,45.3,6.2,36.2,27.8,-2.2,67.9,55.7,53.1,65.8,0
-4.6,26.1,30.0,-0.7,40.3,52.8,45.9,45.3,16.4,31.2,17.5,2.7,54.4,77.2,79.5,76.1,0
-4.6,26.1,30.0,-0.7,40.3,52.8,45.9,45.3,9.1,27.5,17.3,-1.1,40.1,75.4,32.4,58.1,0
-4.6,26.1,30.0,-0.7,40.3,52.8,45.9,45.3,-4.5,29.6,32.4,-1.6,56.2,31.5,29.6,37.0,1
26.7,40.2,13.9,0.4,81.6,85.4,56.6,89.3,-8.6,24.7,34.9,1.5,42.7,34.0,74.2,40.8,1
26.7,40.2,13.9,0.4,81.6,85.4,56.6,89.3,-4.5,29.6,32.4,-1.6,56.2,31.5,29.6,37.0,1
26.7,40.2,13.9,0.4,81.6,85.4,56.6,89.3,16.4,31.2,17.5,2.7,54.4,77.2,79.5,76.1,1
26.7,40.2,13.9,0.4,81.6,85.4,56.6,89.3,10.9,32.5,23.6,2.0,48.7,66.9,73.3,64.1,1
26.7,40.2,13.9,0.4,81.6,85.4,56.6,89.3,2.4,38.4,36.3,0.3,69.1,26.3,51.8,48.2,1
26.7,40.2,13.9,0.4,81.6,85.4,56.6,89.3,23.6,39.2,17.1,1.5,78.1,68.5,64.2,80.6,0
26.7,40.2,13.9,0.4,81.6,85.4,56.6,89.3,-3.0,32.2,37.6,2.5,37.0,43.4,62.4,40.9,1
26.7,40.2,13.9,0.4,81.6,85.4,56.6,89.3,6.2,36.2,27.8,-2.2,67.9,55.7,53.1,65.8,1
16.4,31.2,17.5,2.7,54.4,77.2,79.5,76.1,8.2,34.2,27.2,1.2,72.1,68.5,67.8,77.5,1
16.4,31.2,17.5,2.7,54.4,77.2,79.5,76.1,23.6,39.2,17.1,1.5,78.1,68.5,64.2,80.6,1
16.4,31.2,17.5,2.7,54.4,77.2,79.5,76.1,9.1,27.5,17.3,-1.1,40.1,75.4,32.4,58.1,1
16.4,31.2,17.5,2.7,54.4,77.2,79.5,76.1,6.2,36.2,27.8,-2.2,67.9,55.7,53.1,65.8,0
16.4,31.2,17.5,2.7,54.4,77.2,79.5,76.1,15.7,39.4,23.2,-0.4,58.9,57.5,38.1,57.7,1
16.4,31.2,17.5,2.7,54.4,77.2,79.5,76.1,6.3,29.3,21.7,-1.3,61.3,82.2,33.3,73.6,0
16.4,31.2,17.5,2.7,54.4,77.2,79.5,76.1,-4.5,29.6,32.4,-1.6,56.2,31.5,29.6,37.0,1
16.4,31.2,17.5,2.7,54.4,77.2,79.5,76.1,2.4,38.4,36.3,0.3,69.1,26.3,51.8,48.2,1
16.4,31.2,17.5,2.7,54.4,77.2,79.5,76.1,-16.5,22.8,38.6,-0.7,27.3,19.0,49.1,18.2,1
2.4,38.4,36.3,0.3,69.1,26.3,51.8,48.2,11.4,32.0,22.5,1.9,45.9,72.2,67.3,65.3,0
2.4,38.4,36.3,0.3,69.1,26.3,51.8,48.2,10.6,37.4,26.8,0.0,48.4,61.2,51.6,56.1,1
2.4,38.4,36.3,0.3,69.1,26.3,51.8,48.2,-3.0,32.2,37.6,2.5,37.0,43.4,62.4,40.9,0
2.4,38.4,36.3,0.3,69.1,26.3,51.8,48.2,10.9,32.5,23.6,2.0,48.7,66.9,73.3,64.1,1
2.4,38.4,36.3,0.3,69.1,26.3,51.8,48.2,23.6,39.2,17.1,1.5,78.1,68.5,64.2,80.6,0
2.4,38.4,36.3,0.3,69.1,26.3,51.8,48.2,6.2,36.2,27.8,-2.2,67.9,55.7,53.1,65.8,0
2.4,38.4,36.3,0.3,69.1,26.3,51.8,48.2,9.1,27.5,17.3,-1.1,40.1,75.4,32.4,58.1,1
6.2,36.2,27.8,-2.2,67.9,55.7,53.1,65.8,11.5,36.7,25.0,-0.2,69.4,66.5,33.4,68.9,0
6.2,36.2,27.8,-2.2,67.9,55.7,53.1,65.8,-8.6,24.7,34.9,1.5,42.7,34.0,74.2,40.8,1
6.2,36.2,27.8,-2.2,67.9,55.7,53.1,65.8,9.1,27.5,17.3,-1.1,40.1,75.4,32.4,58.1,1
6.2,36.2,27.8,-2.2,67.9,55.7,53.1,65.8,-3.0,32.2,37.6,2.5,37.0,43.4,62.4,40.9,1
6.2,36.2,27.8,-2.2,67.9,55.7,53.1,65.8,-4.5,29.6,32.4,-1.6,56.2,31.5,29.6,37.0,1
6.2,36.2,27.8,-2.2,67.9,55.7,53.1,65.8,6.3,29.3,21.7,-1.3,61.3,82.2,33.3,73.6,0
10.9,32.5,23.6,2.0,48.7,66.9,73.3,64.1,8.0,29.6,23.1,1.4,48.3,68.2,72.6,64.5,1
10.9,32.5,23.6,2.0,48.7,66.9,73.3,64.1,-13.6,22.4,36.7,0.7,28.8,29.9,41.3,23.7,1
10.9,32.5,23.6,2.0,48.7,66.9,73.3,64.1,23.6,39.2,17.1,1.5,78.1,68.5,64.2,80.6,1
10.9,32.5,23.6,2.0,48.7,66.9,73.3,64.1,-4.5,29.6,32.4,-1.6,56.2,31.5,29.6,37.0,1
10.9,32.5,23.6,2.0,48.7,66.9,73.3,64.1,9.1,27.5,17.3,-1.1,40.1,75.4,32.4,58.1,1
10.9,32.5,23.6,2.0,48.7,66.9,73.3,64.1,-3.0,32.2,37.6,2.5,37.0,43.4,62.4,40.9,1
10.9,32.5,23.6,2.0,48.7,66.9,73.3,64.1,6.3,29.3,21.7,-1.3,61.3,82.2,33.3,73.6,0
23.6,39.2,17.1,1.5,78.1,68.5,64.2,80.6,-4.4,24.7,27.7,-1.4,36.2,45.7,40.3,37.3,1
23.6,39.2,17.1,1.5,78.1,68.5,64.2,80.6,-3.0,32.2,37.6,2.5,37.0,43.4,62.4,40.9,1
23.6,39.2,17.1,1.5,78.1,68.5,64.2,80.6,6.3,29.3,21.7,-1.3,61.3,82.2,33.3,73.6,1
23.6,39.2,17.1,1.5,78.1,68.5,64.2,80.6,-4.5,29.6,32.4,-1.6,56.2,31.5,29.6,37.0,1
23.6,39.2,17.1,1.5,78.1,68.5,64.2,80.6,9.1,27.5,17.3,-1.1,40.1,75.4,32.4,58.1,1
23.6,39.2,17.1,1.5,78.1,68.5,64.2,80.6,15.7,39.4,23.2,-0.4,58.9,57.5,38.1,57.7,1
9.1,27.5,17.3,-1.1,40.1,75.4,32.4,58.1,-14.3,26.7,40.4,-0.5,46.0,23.0,37.0,27.5,1
9.1,27.5,17.3,-1.1,40.1,75.4,32.4,58.1,8.0,29.6,23.1,1.4,48.3,68.2,72.6,64.5,1
9.1,27.5,17.3,-1.1,40.1,75.4,32.4,58.1,-4.5,29.6,32.4,-1.6,56.2,31.5,29.6,37.0,1
9.1,27.5,17.3,-1.1,40.1,75.4,32.4,58.1,-3.0,32.2,37.6,2.5,37.0,43.4,62.4,40.9,0
9.1,27.5,17.3,-1.1,40.1,75.4,32.4,58.1,6.3,29.3,21.7,-1.3,61.3,82.2,33.3,73.6,0
-3.0,32.2,37.6,2.5,37.0,43.4,62.4,40.9,3.7,40.6,36.9,0.0,79.2,25.2,45.0,55.6,1
-3.0,32.2,37.6,2.5,37.0,43.4,62.4,40.9,6.3,29.3,21.7,-1.3,61.3,82.2,33.3,73.6,0
-3.0,32.2,37.6,2.5,37.0,43.4,62.4,40.9,-4.5,29.6,32.4,-1.6,56.2,31.5,29.6,37.0,0
-4.5,29.6,32.4,-1.6,56.2,31.5,29.6,37.0,6.3,29.3,21.7,-1.3,61.3,82.2,33.3,73.6,0
26.1,48.7,22.9,0.3,92.1,59.1,41.1,82.8,11.0,34.5,23.4,-0.1,53.1,59.1,55.3,58.5,1
26.1,48.7,22.9,0.3,92.1,59.1,41.1,82.8,8.2,34.2,27.2,1.2,72.1,68.5,67.8,77.5,1
26.1,48.7,22.9,0.3,92.1,59.1,41.1,82.8,3.7,40.6,36.9,0.0,79.2,25.2,45.0,55.6,1
26.1,48.7,22.9,0.3,92.1,59.1,41.1,82.8,-15.9,21.0,36.0,-0.8,15.7,51.3,37.2,25.2,1
26.1,48.7,22.9,0.3,92.1,59.1,41.1,82.8,0.7,27.0,28.5,2.2,55.2,36.1,68.9,47.8,1
26.1,48.7,22.9,0.3,92.1,59.1,41.1,82.8,11.3,37.0,24.2,-1.5,55.2,60.0,45.8,58.8,1
26.1,48.7,22.9,0.3,92.1,59.1,41.1,82.8,11.3,35.7,22.8,-1.6,64.8,67.9,32.1,66.8,1
26.1,48.7,22.9,0.3,92.1,59.1,41.1,82.8,16.4,42.4,27.0,1.0,74.8,56.6,61.4,71.4,1
11.3,37.0,24.2,-1.5,55.2,60.0,45.8,58.8,-10.8,24.3,32.6,-2.5,39.7,55.3,29.3,42.2,1
11.3,37.0,24.2,-1.5,55.2,60.0,45.8,58.8,-16.5,22.8,38.6,-0.7,27.3,19.0,49.1,18.2,1
11.3,37.0,24.2,-1.5,55.2,60.0,45.8,58.8,16.4,42.4,27.0,1.0,74.8,56.6,61.4,71.4,1
11.3,37.0,24.2,-1.5,55.2,60.0,45.8,58.8,0.7,27.0,28.5,2.2,55.2,36.1,68.9,47.8,1
11.3,37.0,24.2,-1.5,55.2,60.0,45.8,58.8,-15.9,21.0,36.0,-0.8,15.7,51.3,37.2,25.2,1
11.3,37.0,24.2,-1.5,55.2,60.0,45.8,58.8,10.6,37.4,26.8,0.0,48.4,61.2,51.6,56.1,0
11.3,37.0,24.2,-1.5,55.2,60.0,45.8,58.8,11.0,34.5,23.4,-0.1,53.1,59.1,55.3,58.5,0
11.3,37.0,24.2,-1.5,55.2,60.0,45.8,58.8,8.2,34.2,27.2,1.2,72.1,68.5,67.8,77.5,0
11.3,37.0,24.2,-1.5,55.2,60.0,45.8,58.8,11.3,35.7,22.8,-1.6,64.8,67.9,32.1,66.8,0
16.4,42.4,27.0,1.0,74.8,56.6,61.4,71.4,10.6,37.4,26.8,0.0,48.4,61.2,51.6,56.1,1
16.4,42.4,27.0,1.0,74.8,56.6,61.4,71.4,0.7,27.0,28.5,2.2,55.2,36.1,68.9,47.8,1
16.4,42.4,27.0,1.0,74.8,56.6,61.4,71.4,-15.9,21.0,36.0,-0.8,15.7,51.3,37.2,25.2,1
16.4,42.4,27.0,1.0,74.8,56.6,61.4,71.4,11.3,35.7,22.8,-1.6,64.8,67.9,32.1,66.8,1
16.4,42.4,27.0,1.0,74.8,56.6,61.4,71.4,8.2,34.2,27.2,1.2,72.1,68.5,67.8,77.5,1
16.4,42.4,27.0,1.0,74.8,56.6,61.4,71.4,3.7,40.6,36.9,0.0,79.2,25.2,45.0,55.6,1
16.4,42.4,27.0,1.0,74.8,56.6,61.4,71.4,11.0,34.5,23.4,-0.1,53.1,59.1,55.3,58.5,1
0.7,27.0,28.5,2.2,55.2,36.1,68.9,47.8,11.0,34.5,23.4,-0.1,53.1,59.1,55.3,58.5,0
0.7,27.0,28.5,2.2,55.2,36.1,68.9,47.8,-13.6,22.4,36.7,0.7,28.8,29.9,41.3,23.7,1
0.7,27.0,28.5,2.2,55.2,36.1,68.9,47.8,10.6,37.4,26.8,0.0,48.4,61.2,51.6,56.1,0
0.7,27.0,28.5,2.2,55.2,36.1,68.9,47.8,8.2,34.2,27.2,1.2,72.1,68.5,67.8,77.5,0
0.7,27.0,28.5,2.2,55.2,36.1,68.9,47.8,-15.9,21.0,36.0,-0.8,15.7,51.3,37.2,25.2,1
0.7,27.0,28.5,2.2,55.2,36.1,68.9,47.8,3.7,40.6,36.9,0.0,79.2,25.2,45.0,55.6,1
0.7,27.0,28.5,2.2,55.2,36.1,68.9,47.8,11.3,35.7,22.8,-1.6,64.8,67.9,32.1,66.8,0
10.6,37.4,26.8,0.0,48.4,61.2,51.6,56.1,15.7,39.4,23.2,-0.4,58.9,57.5,38.1,57.7,1
10.6,37.4,26.8,0.0,48.4,61.2,51.6,56.1,-16.1,25.0,40.6,-0.4,31.3,17.4,45.5,18.0,1
10.6,37.4,26.8,0.0,48.4,61.2,51.6,56.1,8.2,34.2,27.2,1.2,72.1,68.5,67.8,77.5,0
10.6,37.4,26.8,0.0,48.4,61.2,51.6,56.1,3.7,40.6,36.9,0.0,79.2,25.2,45.0,55.6,1
10.6,37.4,26.8,0.0,48.4,61.2,51.6,56.1,11.3,35.7,22.8,-1.6,64.8,67.9,32.1,66.8,0
10.6,37.4,26.8,0.0,48.4,61.2,51.6,56.1,-15.9,21.0,36.0,-0.8,15.7,51.3,37.2,25.2,0
10.6,37.4,26.8,0.0,48.4,61.2,51.6,56.1,11.0,34.5,23.4,-0.1,53.1,59.1,55.3,58.5,0
8.2,34.2,27.2,1.2,72.1,68.5,67.8,77.5,11.3,35.7,22.8,-1.6,64.8,67.9,32.1,66.8,0
8.2,34.2,27.2,1.2,72.1,68.5,67.8,77.5,3.7,40.6,36.9,0.0,79.2,25.2,45.0,55.6,1
8.2,34.2,27.2,1.2,72.1,68.5,67.8,77.5,-15.9,21.0,36.0,-0.8,15.7,51.3,37.2,25.2,1
8.2,34.2,27.2,1.2,72.1,68.5,67.8,77.5,11.0,34.5,23.4,-0.1,53.1,59.1,55.3,58.5,1
11.0,34.5,23.4,-0.1,53.1,59.1,55.3,58.5,-10.8,24.3,32.6,-2.5,39.7,55.3,29.3,42.2,1
11.0,34.5,23.4,-0.1,53.1,59.1,55.3,58.5,-15.9,21.0,36.0,-0.8,15.7,51.3,37.2,25.2,1
11.0,34.5,23.4,-0.1,53.1,59.1,55.3,58.5,11.3,35.7,22.8,-1.6,64.8,67.9,32.1,66.8,0
11.0,34.5,23.4,-0.1,53.1,59.1,55.3,58.5,3.7,40.6,36.9,0.0,79.2,25.2,45.0,55.6,0
3.7,40.6,36.9,0.0,79.2,25.2,45.0,55.6,-15.9,21.0,36.0,-0.8,15.7,51.3,37.2,25.2,1
3.7,40.6,36.9,0.0,79.2,25.2,45.0,55.6,11.3,35.7,22.8,-1.6,64.8,67.9,32.1,66.8,0
11.3,35.7,22.8,-1.6,64.8,67.9,32.1,66.8,-15.9,21.0,36.0,-0.8,15.7,51.3,37.2,25.2,1
-15.9,21.0,36.0,-0.8,15.7,51.3,37.2,25.2,-2.1,22.0,25.8,1.7,31.8,53.7,61.6,43.1,0
-15.9,21.0,36.0,-0.8,15.7,51.3,37.2,25.2,7.7,33.8,29.3,3.2,60.6,44.3,83.4,60.5,0
15.7,39.4,23.2,-0.4,58.9,57.5,38.1,57.7,-13.0,26.2,37.9,-1.3,41.9,23.6,48.2,27.7,1
15.7,39.4,23.2,-0.4,58.9,57.5,38.1,57.7,7.4,31.0,24.1,0.4,52.4,41.7,50.6,46.6,0
